season,GW,team,opponent_team,fixture,round,was_home,team_score,opponent_score,Goal Difference
2021-22,5,Aston Villa,Everton,41,5,TRUE,3,0,3
2021-22,5,Everton,Aston Villa,41,5,FALSE,0,3,-3
2021-22,5,Brighton,Leicester,42,5,TRUE,2,1,1
2021-22,5,Leicester,Brighton,42,5,FALSE,1,2,-1
2021-22,5,Arsenal,Burnley,43,5,FALSE,1,0,1
2021-22,5,Burnley,Arsenal,43,5,TRUE,0,1,-1
2021-22,5,Crystal Palace,Liverpool,44,5,FALSE,0,3,-3
2021-22,5,Liverpool,Crystal Palace,44,5,TRUE,3,0,3
2021-22,5,Southampton,Man City,45,5,FALSE,0,0,0
2021-22,5,Man City,Southampton,45,5,TRUE,0,0,0
2021-22,5,Newcastle,Leeds,46,5,TRUE,1,1,0
2021-22,5,Leeds,Newcastle,46,5,FALSE,1,1,0
2021-22,5,Watford,Norwich,47,5,FALSE,3,1,2
2021-22,5,Norwich,Watford,47,5,TRUE,1,3,-2
2021-22,5,Chelsea,Spurs,48,5,FALSE,3,0,3
2021-22,5,Spurs,Chelsea,48,5,TRUE,0,3,-3
2021-22,5,Man Utd,West Ham,49,5,FALSE,2,1,1
2021-22,5,West Ham,Man Utd,49,5,TRUE,1,2,-1
2021-22,5,Wolves,Brentford,50,5,TRUE,0,2,-2
2021-22,5,Brentford,Wolves,50,5,FALSE,2,0,2
2021-22,6,Arsenal,Spurs,51,6,TRUE,3,1,2
2021-22,6,Spurs,Arsenal,51,6,FALSE,1,3,-2
2021-22,6,Liverpool,Brentford,52,6,FALSE,3,3,0
2021-22,6,Brentford,Liverpool,52,6,TRUE,3,3,0
2021-22,6,Man City,Chelsea,53,6,FALSE,1,0,1
2021-22,6,Chelsea,Man City,53,6,TRUE,0,1,-1
2021-22,6,Crystal Palace,Brighton,54,6,TRUE,1,1,0
2021-22,6,Brighton,Crystal Palace,54,6,FALSE,1,1,0
2021-22,6,Everton,Norwich,55,6,TRUE,2,0,2
2021-22,6,Norwich,Everton,55,6,FALSE,0,2,-2
2021-22,6,Leeds,West Ham,56,6,TRUE,1,2,-1
2021-22,6,West Ham,Leeds,56,6,FALSE,2,1,1
2021-22,6,Leicester,Burnley,57,6,TRUE,2,2,0
2021-22,6,Burnley,Leicester,57,6,FALSE,2,2,0
2021-22,6,Man Utd,Aston Villa,58,6,TRUE,0,1,-1
2021-22,6,Aston Villa,Man Utd,58,6,FALSE,1,0,1
2021-22,6,Southampton,Wolves,59,6,TRUE,0,1,-1
2021-22,6,Wolves,Southampton,59,6,FALSE,1,0,1
2021-22,6,Newcastle,Watford,60,6,FALSE,1,1,0
2021-22,6,Watford,Newcastle,60,6,TRUE,1,1,0
2021-22,7,Brighton,Arsenal,61,7,TRUE,0,0,0
2021-22,7,Arsenal,Brighton,61,7,FALSE,0,0,0
2021-22,7,Norwich,Burnley,62,7,FALSE,0,0,0
2021-22,7,Burnley,Norwich,62,7,TRUE,0,0,0
2021-22,7,Southampton,Chelsea,63,7,FALSE,1,3,-2
2021-22,7,Chelsea,Southampton,63,7,TRUE,3,1,2
2021-22,7,Crystal Palace,Leicester,64,7,TRUE,2,2,0
2021-22,7,Leicester,Crystal Palace,64,7,FALSE,2,2,0
2021-22,7,Watford,Leeds,65,7,FALSE,0,1,-1
2021-22,7,Leeds,Watford,65,7,TRUE,1,0,1
2021-22,7,Man City,Liverpool,66,7,FALSE,2,2,0
2021-22,7,Liverpool,Man City,66,7,TRUE,2,2,0
2021-22,7,Man Utd,Everton,67,7,TRUE,1,1,0
2021-22,7,Everton,Man Utd,67,7,FALSE,1,1,0
2021-22,7,Aston Villa,Spurs,68,7,FALSE,1,2,-1
2021-22,7,Spurs,Aston Villa,68,7,TRUE,2,1,1
2021-22,7,West Ham,Brentford,69,7,TRUE,1,2,-1
2021-22,7,Brentford,West Ham,69,7,FALSE,2,1,1
2021-22,7,Newcastle,Wolves,70,7,FALSE,1,2,-1
2021-22,7,Wolves,Newcastle,70,7,TRUE,2,1,1
2021-22,8,Crystal Palace,Arsenal,71,8,FALSE,2,2,0
2021-22,8,Arsenal,Crystal Palace,71,8,TRUE,2,2,0
2021-22,8,Aston Villa,Wolves,72,8,TRUE,2,3,-1
2021-22,8,Wolves,Aston Villa,72,8,FALSE,3,2,1
2021-22,8,Chelsea,Brentford,73,8,FALSE,1,0,1
2021-22,8,Brentford,Chelsea,73,8,TRUE,0,1,-1
2021-22,8,Everton,West Ham,74,8,TRUE,0,1,-1
2021-22,8,West Ham,Everton,74,8,FALSE,1,0,1
2021-22,8,Man Utd,Leicester,75,8,FALSE,2,4,-2
2021-22,8,Leicester,Man Utd,75,8,TRUE,4,2,2
2021-22,8,Man City,Burnley,76,8,TRUE,2,0,2
2021-22,8,Burnley,Man City,76,8,FALSE,0,2,-2
2021-22,8,Newcastle,Spurs,77,8,TRUE,2,3,-1
2021-22,8,Spurs,Newcastle,77,8,FALSE,3,2,1
2021-22,8,Brighton,Norwich,78,8,FALSE,0,0,0
2021-22,8,Norwich,Brighton,78,8,TRUE,0,0,0
2021-22,8,Southampton,Leeds,79,8,TRUE,1,0,1
2021-22,8,Leeds,Southampton,79,8,FALSE,0,1,-1
2021-22,8,Watford,Liverpool,80,8,TRUE,0,5,-5
2021-22,8,Liverpool,Watford,80,8,FALSE,5,0,5
2021-22,9,Aston Villa,Arsenal,81,9,FALSE,1,3,-2
2021-22,9,Arsenal,Aston Villa,81,9,TRUE,3,1,2
2021-22,9,Leicester,Brentford,82,9,FALSE,2,1,1
2021-22,9,Brentford,Leicester,82,9,TRUE,1,2,-1
2021-22,9,Brighton,Man City,83,9,TRUE,1,4,-3
2021-22,9,Man City,Brighton,83,9,FALSE,4,1,3
2021-22,9,Norwich,Chelsea,84,9,FALSE,0,7,-7
2021-22,9,Chelsea,Norwich,84,9,TRUE,7,0,7
2021-22,9,Crystal Palace,Newcastle,85,9,TRUE,1,1,0
2021-22,9,Newcastle,Crystal Palace,85,9,FALSE,1,1,0
2021-22,9,Everton,Watford,86,9,TRUE,2,5,-3
2021-22,9,Watford,Everton,86,9,FALSE,5,2,3
2021-22,9,Wolves,Leeds,87,9,FALSE,1,1,0
2021-22,9,Leeds,Wolves,87,9,TRUE,1,1,0
2021-22,9,Man Utd,Liverpool,88,9,TRUE,0,5,-5
2021-22,9,Liverpool,Man Utd,88,9,FALSE,5,0,5
2021-22,9,Southampton,Burnley,89,9,TRUE,2,2,0
2021-22,9,Burnley,Southampton,89,9,FALSE,2,2,0
2021-22,9,West Ham,Spurs,90,9,TRUE,1,0,1
2021-22,9,Spurs,West Ham,90,9,FALSE,0,1,-1
2021-22,10,Aston Villa,West Ham,91,10,TRUE,1,4,-3
2021-22,10,West Ham,Aston Villa,91,10,FALSE,4,1,3
2021-22,10,Brentford,Burnley,92,10,FALSE,1,3,-2
2021-22,10,Burnley,Brentford,92,10,TRUE,3,1,2
2021-22,10,Leicester,Arsenal,93,10,TRUE,0,2,-2
2021-22,10,Arsenal,Leicester,93,10,FALSE,2,0,2
2021-22,10,Brighton,Liverpool,94,10,FALSE,2,2,0
2021-22,10,Liverpool,Brighton,94,10,TRUE,2,2,0
2021-22,10,Crystal Palace,Man City,95,10,FALSE,2,0,2
2021-22,10,Man City,Crystal Palace,95,10,TRUE,0,2,-2
2021-22,10,Newcastle,Chelsea,96,10,TRUE,0,3,-3
2021-22,10,Chelsea,Newcastle,96,10,FALSE,3,0,3
2021-22,10,Norwich,Leeds,97,10,TRUE,1,2,-1
2021-22,10,Leeds,Norwich,97,10,FALSE,2,1,1
2021-22,10,Man Utd,Spurs,98,10,FALSE,3,0,3
2021-22,10,Spurs,Man Utd,98,10,TRUE,0,3,-3
2021-22,10,Southampton,Watford,99,10,FALSE,1,0,1
2021-22,10,Watford,Southampton,99,10,TRUE,0,1,-1
2021-22,10,Everton,Wolves,100,10,FALSE,1,2,-1
2021-22,10,Wolves,Everton,100,10,TRUE,2,1,1
2021-22,11,Watford,Arsenal,101,11,FALSE,0,1,-1
2021-22,11,Arsenal,Watford,101,11,TRUE,1,0,1
2021-22,11,Norwich,Brentford,102,11,FALSE,2,1,1
2021-22,11,Brentford,Norwich,102,11,TRUE,1,2,-1
2021-22,11,Newcastle,Brighton,103,11,FALSE,1,1,0
2021-22,11,Brighton,Newcastle,103,11,TRUE,1,1,0
2021-22,11,Chelsea,Burnley,104,11,TRUE,1,1,0
2021-22,11,Burnley,Chelsea,104,11,FALSE,1,1,0
2021-22,11,Crystal Palace,Wolves,105,11,TRUE,2,0,2
2021-22,11,Wolves,Crystal Palace,105,11,FALSE,0,2,-2
2021-22,11,Everton,Spurs,106,11,TRUE,0,0,0
2021-22,11,Spurs,Everton,106,11,FALSE,0,0,0
2021-22,11,Leeds,Leicester,107,11,TRUE,1,1,0
2021-22,11,Leicester,Leeds,107,11,FALSE,1,1,0
2021-22,11,Man Utd,Man City,108,11,TRUE,0,2,-2
2021-22,11,Man City,Man Utd,108,11,FALSE,2,0,2
2021-22,11,Aston Villa,Southampton,109,11,FALSE,0,1,-1
2021-22,11,Southampton,Aston Villa,109,11,TRUE,1,0,1
2021-22,11,Liverpool,West Ham,110,11,FALSE,2,3,-1
2021-22,11,West Ham,Liverpool,110,11,TRUE,3,2,1
2021-22,12,Aston Villa,Brighton,111,12,TRUE,2,0,2
2021-22,12,Brighton,Aston Villa,111,12,FALSE,0,2,-2
2021-22,12,Crystal Palace,Burnley,112,12,FALSE,3,3,0
2021-22,12,Burnley,Crystal Palace,112,12,TRUE,3,3,0
2021-22,12,Chelsea,Leicester,113,12,FALSE,3,0,3
2021-22,12,Leicester,Chelsea,113,12,TRUE,0,3,-3
2021-22,12,Liverpool,Arsenal,114,12,TRUE,4,0,4
2021-22,12,Arsenal,Liverpool,114,12,FALSE,0,4,-4
2021-22,12,Everton,Man City,115,12,FALSE,0,3,-3
2021-22,12,Man City,Everton,115,12,TRUE,3,0,3
2021-22,12,Newcastle,Brentford,116,12,TRUE,3,3,0
2021-22,12,Brentford,Newcastle,116,12,FALSE,3,3,0
2021-22,12,Southampton,Norwich,117,12,FALSE,1,2,-1
2021-22,12,Norwich,Southampton,117,12,TRUE,2,1,1
2021-22,12,Leeds,Spurs,118,12,FALSE,1,2,-1
2021-22,12,Spurs,Leeds,118,12,TRUE,2,1,1
2021-22,12,Man Utd,Watford,119,12,FALSE,1,4,-3
2021-22,12,Watford,Man Utd,119,12,TRUE,4,1,3
2021-22,12,Wolves,West Ham,120,12,TRUE,1,0,1
2021-22,12,West Ham,Wolves,120,12,FALSE,0,1,-1
2021-22,13,Newcastle,Arsenal,121,13,FALSE,0,2,-2
2021-22,13,Arsenal,Newcastle,121,13,TRUE,2,0,2
2021-22,13,Everton,Brentford,122,13,FALSE,0,1,-1
2021-22,13,Brentford,Everton,122,13,TRUE,1,0,1
2021-22,13,Brighton,Leeds,123,13,TRUE,0,0,0
2021-22,13,Leeds,Brighton,123,13,FALSE,0,0,0
2021-22,13,Man Utd,Chelsea,125,13,FALSE,1,1,0
2021-22,13,Chelsea,Man Utd,125,13,TRUE,1,1,0
2021-22,13,Aston Villa,Crystal Palace,126,13,FALSE,2,1,1
2021-22,13,Crystal Palace,Aston Villa,126,13,TRUE,1,2,-1
2021-22,13,Watford,Leicester,127,13,FALSE,2,4,-2
2021-22,13,Leicester,Watford,127,13,TRUE,4,2,2
2021-22,13,Southampton,Liverpool,128,13,FALSE,0,4,-4
2021-22,13,Liverpool,Southampton,128,13,TRUE,4,0,4
2021-22,13,Man City,West Ham,129,13,TRUE,2,1,1
2021-22,13,West Ham,Man City,129,13,FALSE,1,2,-1
2021-22,13,Wolves,Norwich,130,13,FALSE,0,0,0
2021-22,13,Norwich,Wolves,130,13,TRUE,0,0,0
2021-22,14,Aston Villa,Man City,131,14,TRUE,1,2,-1
2021-22,14,Man City,Aston Villa,131,14,FALSE,2,1,1
2021-22,14,Everton,Liverpool,132,14,TRUE,1,4,-3
2021-22,14,Liverpool,Everton,132,14,FALSE,4,1,3
2021-22,14,Crystal Palace,Leeds,133,14,FALSE,0,1,-1
2021-22,14,Leeds,Crystal Palace,133,14,TRUE,1,0,1
2021-22,14,Man Utd,Arsenal,134,14,TRUE,3,2,1
2021-22,14,Arsenal,Man Utd,134,14,FALSE,2,3,-1
2021-22,14,Watford,Chelsea,135,14,TRUE,1,2,-1
2021-22,14,Chelsea,Watford,135,14,FALSE,2,1,1
2021-22,14,Brighton,West Ham,136,14,FALSE,1,1,0
2021-22,14,West Ham,Brighton,136,14,TRUE,1,1,0
2021-22,14,Wolves,Burnley,137,14,TRUE,0,0,0
2021-22,14,Burnley,Wolves,137,14,FALSE,0,0,0
2021-22,14,Newcastle,Norwich,138,14,TRUE,1,1,0
2021-22,14,Norwich,Newcastle,138,14,FALSE,1,1,0
2021-22,14,Southampton,Leicester,139,14,TRUE,2,2,0
2021-22,14,Leicester,Southampton,139,14,FALSE,2,2,0
2021-22,14,Brentford,Spurs,140,14,FALSE,0,2,-2
2021-22,14,Spurs,Brentford,140,14,TRUE,2,0,2
